"","id","wave","NWP","SCR","EoF for SCR ","SCR coverage r","GWP ","Total assets ","Total liabilities ","Excess of assets over liabilities (£m) [= equ","Gross claims incurred (£m","Gross BEL (inc. TPs as whole, pre-TMTP) (£m","Net BEL (inc. TPs as a whole, pre-TMTP) (£m)","Pure net claims ratio","Net expense ratio","Net combined ratio","Pure gross claims ratio"
"1205","241","2020",72.43,18.79,11.42,0.92,123.71,136.1,262.42,37.2,87.64337702,NA,390.4876674,0.228086053,0.692060619,2.438287844,0.081344571
"1206","242","2016",558.25,197.99,632.53,2.36,224.65,972.97,64.39,860.05,70.57894153,109.3110011,20.89179577,0.289250183,0.629179274,1.315119385,0.407559014
"1207","242","2017",455.44,290.67,422.1,1.66,718.37,901.38,73.09,258.58,73.36850135,78.67638874,-10.57186128,0.000356961,0.30911934,1.127657367,0.257388869
"1208","242","2018",860.09,379.45,167.61,1.81,767.41,1062.69,417.71,581.8,65.54796688,120.2927193,4.604188307,0.137092726,2.379797155,0.882125472,0.118978388
"1209","242","2019",48.2,220.27,538.3,2.7,635.15,38.87,620.44,252.89,25.1192046,NA,-8.93976423,0.015506189,0.150378821,0.051855083,0.329846491
"1210","242","2020",0,0,0,0,0,0,0,0,28.92641474,NA,12.16566085,1.280560894,0.343804895,1.505369363,0.988894607
"1211","243","2016",343.93,5.47,24.12,9.42,91.47,3.09,196.57,310.05,333.6188608,194.777988,357.4618756,0.23891709,0.454008204,1.759441857,1.261398961
"1212","243","2017",351.88,38.18,64.86,4.13,235.82,319.23,292.48,111.05,164.1243611,489.3578916,749.257379,1.227214918,0.116236476,1.265195829,0.488864829
"1213","243","2018",76.17,73.48,3.54,2.2,62.37,86.37,72.22,64.86,46.8855479,78.39278075,613.6031853,0.883788067,0.475563245,1.25587074,0.1685813
"1214","243","2019",98.96,26.61,228.22,1.26,106.44,385.02,57.55,227.05,319.0041361,NA,614.6380097,0.811571538,0.154889895,1.166404009,0.388346626
"1215","243","2020",0,0,0,0,0,0,0,0,367.0758062,NA,346.0667937,0.607787778,0.637938645,0.52106789,1.062381151
"1216","244","2016",5.41,6.9,4.96,2.64,5.51,2.66,3.16,30.01,68.12245943,25.41814818,27.17010536,0.667542394,0.129304018,1.635983636,0.604112206
"1217","244","2017",2.43,3.59,24.94,0.12,0.68,31.42,0.66,13.29,40.75353458,14.51263235,22.41538252,0.03351954,0.114168251,0.672399154,0.451576654
"1218","244","2018",2.59,17.98,1.01,0.25,1.65,3.55,2.52,23.43,20.85742113,4.557229607,3.555285558,0.344533539,0.27041417,1.444413727,0.738961249
"1219","244","2019",0.19,14.42,24.24,2.55,1.81,25.04,1.19,29.55,49.48878484,NA,19.22468166,1.022046687,0.390636307,0.933742348,0.038501533
"1220","244","2020",3.65,2.16,11.6,1.35,2.47,9.27,1.57,21.15,63.04778733,NA,18.87226005,0.486201743,0.073705977,0.127702568,0.089054789
"1221","245","2016",0.08,3.17,63.69,3.6,0.03,135.72,26.34,79.79,83.34772724,116.5586302,180.5055402,0.180973532,0.332754564,0.59249652,0.502769109
"1222","245","2017",0.04,19.42,13.63,2.09,0,275.13,50.85,58.95,78.83600432,541.3051218,72.09418423,1.223684739,0.084412572,0.304238836,0.715777779
"1223","245","2018",0.04,9.65,24.99,0.2,0.02,38.96,142.95,92.07,95.94321905,121.350918,6.781757059,0.924774951,0.281869098,1.041919335,0.304409119
"1224","245","2019",-0.02,24.51,53.76,3.54,0,76.74,74.65,52.33,72.74068747,NA,1.281529193,0.140445574,0.191146811,1.092992898,0.064882881
"1225","245","2020",0.02,1.64,60.67,4.92,0,211.08,46.23,47.11,109.7481751,NA,183.3737828,0.345588224,0.160112358,1.051103463,0.800068566
"1226","246","2016",75.57,11.79,26.11,1.3,148.85,135.91,10.98,145.21,-5.537494195,41.20848522,28.73481381,-0.063236411,-0.321368214,-0.556574689,-0.084871556
"1227","246","2017",31.69,165.07,62.7,0.39,134.13,150.6,7.58,214.3,8.85812764,34.06631656,13.22646356,0.021454128,0.410400605,1.520641974,0.386885886
"1228","246","2018",142.79,136.31,14.37,1.67,359.02,222.5,86.61,173.79,21.44338193,29.99128487,51.84016882,1.162925914,0.383636602,0.629732247,0.553653963
"1229","246","2019",64.46,130.27,266.57,3.28,76.52,276.79,199.92,206.24,3.288494643,NA,4.544900251,0.820437189,0.167723844,1.185658861,0.27706589
"1230","246","2020",39.84,290.5,500.5,1.28,160.94,218.04,298.55,183.86,3.419373453,NA,20.80666314,0.055744032,0.12482172,0.684874085,0.294936591
"1231","247","2016",2489.22,76.52,317.34,1.59,5681.61,141289.95,122340.04,283.55,8.633651324,40.50336357,17.90032729,0.024217978,0.072285885,0.791150575,0.214908837
"1232","247","2017",25897.34,56.92,162.72,10.82,43569.2,169177.51,27871.14,156.64,3.483035054,25.94285246,29.18700081,0.074422007,0.101301499,0.091701103,0.108112607
"1233","247","2018",6237.27,18.73,65.79,0.14,12047.81,39018.01,131722.45,18.4,1.459435292,9.345188756,3.058439515,0.008677462,0.458623242,0.281599781,0.036374142
"1234","247","2019",6512.23,1.02,96.72,15.21,7300.86,50059.11,71269.55,13.71,-0.854935336,NA,7.792008038,-0.024024071,0.44582276,0.329723425,-0.016312431
"1235","247","2020",191.59,12.82,23.98,7.97,9115.19,100085.1,79654.87,15.44,1.70117214,NA,21.39234923,0.015786522,0.263850975,0.00145717,0.016026526
"1236","248","2016",0,3.98,11.2,2.41,16.85,59.78,8.19,28.67,-1.273827311,15.0833189,23.66858234,78.89794116,-4.684953726,58.00193108,60.29679989
"1237","248","2017",0,6.18,30.22,1.81,13.73,57.73,20.48,31.81,0,0,0,0,0,0,0
"1238","248","2018",0,7.04,7.64,4.91,18.72,17.57,27.53,7.56,0,0,0,0,0,0,0
"1239","248","2019",0,9.65,4.7,1.88,19.42,14.59,21,12.08,0,NA,0,0,0,0,0
"1240","248","2020",0,6.71,16.48,3.44,0.63,2.58,13.09,34.99,0,NA,0,0,0,0,0
"1241","249","2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1242","249","2017",0,0,0,0,0,0,0,0,223.1172353,29.38977478,79.11075497,0.315256149,0.462020746,2.211563603,2.643622993
"1243","249","2018",0,0,0,0,0,0,0,0,119.048672,0.493284336,103.6581526,1.226045088,0.633554883,1.979664196,0.550580478
"1244","249","2019",0,21.16,167.87,2.76,0,5.02,176.79,81.38,196.4720418,NA,181.6635366,0.412926115,0.454912008,0.76040042,1.156358607
"1245","249","2020",0,0.5,3.83,8.94,0,6.43,0.45,2.49,228.5875307,NA,42.34328693,0.121446537,0.081272296,1.725584604,0.720062358
"1246","250","2016",58.66,5.03,21.42,1.16,8.93,67.54,10.98,10.88,0,0.046051087,1.425147055,0,0,0,0
"1247","250","2017",9.06,5.52,7.8,3.82,62.5,86.84,10.28,81.73,0,1.7528771,0.682776598,0,0,0,0
"1248","250","2018",47.99,11.91,1.87,1.66,11.97,51.22,3.72,3.28,0,0.208486685,1.516942511,0,0,0,0
"1249","250","2019",87,10.4,11.93,1.84,25.68,34.35,8.75,28.72,0,NA,0.24616057,0,0,0,0
"1250","250","2020",53.47,12.41,31.31,1.74,46.85,28.46,1.41,69.09,0,NA,0.974730082,0,0,0,0
"1251","251","2016",0,0,0,0,0,0,0,0,61.59572633,4.16461592,-26.88875348,0.555993672,0.02286111,1.196965475,0.754522993
"1252","251","2017",0,0,0,0,0,0,0,0,234.5792633,139.6097754,-19.11854488,1.844563343,0.282168964,1.531821629,0.74183002
"1253","251","2018",0,0,0,0,0,0,0,0,169.7735515,150.2252106,13.30376071,1.449003769,0.492574774,0.5917884,0.99992156
"1254","251","2019",0,0,0,0,0,0,0,0,28.01279194,NA,10.56911791,0.084545241,0.170578657,1.545605892,0.365410616
"1255","251","2020",0,0,0,0,0,0,0,0,1.51363067,NA,20.90886616,-7.41239025,-0.158055122,-11.12437416,-1.489376029
"1256","252","2016",31.19,15.3,13.21,0.64,4.69,73.56,37.47,21.94,8.040303964,3.46069578,2.376958632,0.654631145,0.386610498,1.411090437,0.721124271
"1257","252","2017",0,0,0,0,0,0,0,0,11.01011961,5.708651828,4.805826813,0.952437531,0.560623731,1.110388829,1.111263237
"1258","252","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259","252","2019",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"1260","252","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"1261","253","2016",0,12.65,7.06,2.31,0,2.44,19.03,29.69,47.2519716,162.0988893,17.78034816,0.071127119,0.168241322,0.694194478,0.0120213
"1262","253","2017",3.66,1.47,24.34,1.49,94,23.53,49.88,19.21,204.6155353,87.1922613,49.53556762,1.1311794,0.312688289,1.663416962,1.242077883
"1263","253","2018",44.27,13.1,2.47,1.81,75.18,16.74,32.96,36.28,87.04359302,138.5734233,95.27332942,0.578482786,0.639561555,0.944409388,0.48447252
"1264","253","2019",23.14,15.72,40.1,0.91,82.71,43.98,24.9,10.32,2.792779503,NA,75.62099607,0.958128403,0.329513889,0.132666017,0.081359641
"1265","253","2020",63.08,8.28,13.06,0.89,84.5,12.43,33.34,40.86,106.8175415,NA,147.8387339,0.141758678,0.086160587,0.163728703,0.906572393
"1266","254","2016",44.5,27.78,7.62,1.9,134.75,24.73,191.47,8.19,0,0,0,0,0,0,0
"1267","254","2017",23.66,11.75,16.57,2.06,98.77,254.05,81.01,86.92,0,0,0,0,0,0,0
"1268","254","2018",40.2,2.08,69.59,1.64,137.98,39.73,136.85,48.31,0,0,0,0,0,0,0
"1269","254","2019",38.85,29.12,63.71,2.22,238.73,430.33,371.27,109.86,0,NA,0,0,0,0,0
"1270","254","2020",35.17,76.14,45.55,1.4,282.82,388.3,137.02,41.13,0,NA,0,0,0,0,0
"1271","255","2016",6.21,218.8,113.98,2.02,21.16,255.43,176.4,166.06,0.735903669,1.784459848,9.756515487,0.666635663,1.314583419,0.952478886,0.468297792
"1272","255","2017",11.44,42.71,184.94,0.93,14.28,19.59,51.25,601.85,8.186024595,15.5739561,4.101299698,0.444536426,0.596873377,1.329684582,0.228267393
"1273","255","2018",0,0,0,0,0,0,0,0,2.040707507,11.92931905,2.571592306,0.256134288,0.353274725,1.260690961,0.22285126
"1274","255","2019",0,0,0,0,0,0,0,0,3.957352107,NA,14.33246133,0.149548379,1.019422146,0.289994323,0.01213434
"1275","255","2020",0,0,0,0,0,0,0,0,2.231367786,NA,26.36182962,0.458732381,0.396463856,0.498570491,0.43640352
"1276","256","2016",0,7.24,-4.6,-0.03,0,52.55,173.81,-5.09,1.41142492,0.339675605,0.557263273,1.281352005,0.117207915,0.697322739,1.09625255
"1277","256","2017",0,49.97,1.01,0.19,0,67.84,160.93,0.01,2.076617429,1.68976521,2.616311644,0.552068097,0.129852113,0.974132681,1.010117005
"1278","256","2018",0,34.02,1.85,0.29,0,108.66,183.64,8.5,0.684994549,0.511715685,2.614272875,1.634249868,0.130701861,1.378826381,1.432068232
"1279","256","2019",0,32.32,15.6,0.46,0,217.87,91.44,0.22,1.196946056,NA,1.644591142,1.340938752,0.026108804,0.549002845,1.66880244
"1280","256","2020",0,10.1,17.84,1.69,0,108.06,34.25,10.29,0.310086202,NA,0.710820672,0.622816599,0.056061479,0.053328693,0.494755759
"1281","257","2016",0,0,0,0,0,0,0,0,48.94021607,7.863769765,55.98498636,-28.93032547,5.029198656,-0.2403935,0.594582884
"1282","257","2017",0,0,0,0,0,0,0,0,-0.568918358,69.32797171,49.42886981,50.13662029,-1.463860953,105.7018243,1326.250202
"1283","257","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1284","257","2019",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"1285","257","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"1286","258","2016",0,24.38,53.9,0.45,0,156.6,7,75.43,0,0,0,0,0,0,0
"1287","258","2017",50.07,15.77,125.11,5.37,73.19,153.75,7.48,90.84,0,0,0,0,0,0,0
"1288","258","2018",29.16,22.88,56.94,2.66,82.97,23.84,16.26,117.78,0,0,0,0,0,0,0
"1289","258","2019",30.28,19.11,53.08,1.07,112.35,53.99,12.17,5.2,0,NA,0,0,0,0,0
"1290","258","2020",106.59,32.12,67.54,1.28,56.3,52.53,3.89,17.01,0,NA,0,0,0,0,0
"1291","259","2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","259","2017",0,0,0,0,0,0,0,0,14.82152291,7.065465611,-0.257973965,0.17955022,1.32522672,0.153331142,0.015248705
"1293","259","2018",0,0,0,0,0,0,0,0,1.491006917,8.385247063,-0.036964065,0.069424856,0.446389309,1.193248019,0.342538506
"1294","259","2019",0,0,0,0,0,0,0,0,4.884096031,NA,-0.644219758,0.199997852,0.526285572,0.209267276,0.913275703
"1295","259","2020",0,0,0,0,0,0,0,0,0.096672077,NA,-0.957959835,0.117859206,0.212277774,0.563550606,0.036582454
"1296","260","2016",192.39,77.3,219.5,2.12,73.27,802.97,418.99,238.73,420.0636962,1060.285342,377.8099511,0.749276156,0.532826104,1.911355672,1.399804881
"1297","260","2017",148.11,156.88,80.76,0.28,378.26,978.11,307.5,238.14,94.87012379,197.3086752,716.3976123,0.083559771,0.331917308,1.489620461,1.274627421
"1298","260","2018",184.21,167.64,298.68,3.26,28.2,1050.97,813.38,170.5,544.7986847,32.85508187,51.11914736,0.666141833,0.323477145,2.062149388,1.119232774
"1299","260","2019",212.2,56.88,121.11,2.4,239.86,718.13,581.84,119.39,169.6922977,NA,856.1640809,0.15146421,0.402443405,1.665260661,0.540744015
"1300","260","2020",146,32.79,14.27,1.67,269.37,614.42,200,234.92,37.80781283,NA,202.2003745,0.840638648,0.171160529,0.343523892,0.29582011
"1301","261","2016",0,0,0,0,0,0,0,0,509.9543658,29.83194797,1590.645632,0.823884302,0.533626653,1.593389554,0.447382187
"1302","261","2017",0,0,0,0,0,0,0,0,1840.060421,1629.212457,883.2422898,0.173858987,0.51552858,1.643609539,0.486745613
"1303","261","2018",0,0,0,0,0,0,0,0,1007.916249,1083.758663,1006.202861,1.102208144,0.078873094,1.779445228,0.504283021
"1304","261","2019",0,0,0,0,0,0,0,0,1188.360269,NA,1002.814467,0.697719537,0.158065687,0.127708427,0.24096244
"1305","261","2020",0,0,0,0,0,0,0,0,833.6143866,NA,2148.888986,0.475182931,0.382803019,1.398680163,1.301642371
"1306","262","2016",0,56.32,155.88,1.47,0,1408.29,648.57,153.96,4.429808935,4.341922787,14.598132,-0.059391526,0,-0.064372736,0
"1307","262","2017",68.21,1.79,164.27,1.4,162.82,373.14,489.2,59.45,0,0,0,0,0,0,0
"1308","262","2018",46.47,142.29,17.94,0.56,345.44,920.18,692.75,234.73,0,0,0,0,0,0,0
"1309","262","2019",8.33,45.74,35.77,1.83,418.37,285.24,988.07,238.24,0,NA,0,0,0,0,0
"1310","262","2020",15.38,4.12,55.7,1.71,99.34,787.37,772.62,152.7,0,NA,0,0,0,0,0
"1311","263","2016",0.57,78.67,325.66,0.79,58.49,304.79,1824.97,314.76,1.731191847,8.653843894,1.456491756,0.88699379,0.346087068,1.027943716,0.520442178
"1312","263","2017",79.73,173.2,137.79,0.5,108.24,1647.5,551.15,263.19,10.26146073,18.85093775,4.676041292,0.333038291,0.406105273,0.599119016,0.485673474
"1313","263","2018",44.37,61.18,1.17,0.13,69.91,1012.76,1986.05,166.11,4.628587546,19.48091512,5.643888694,0.110188433,0.152845522,0.432827306,0.42782286
"1314","263","2019",7.03,67.32,276.4,0.52,93.37,151.4,810.68,250.44,0.608943379,NA,0.043602033,0.349489453,0.009535917,0.665722236,0.531593902
"1315","263","2020",80.99,54.71,62.56,1.4,52.77,1120.14,2719.92,34.98,28.84524386,NA,0.97269994,0.178184437,0.251054684,0.144393403,0.648425491
"1316","264","2016",169.92,192.69,212.19,0.9,283.88,531.84,30.08,23.68,0,0,0,0,0,0,0
"1317","264","2017",338.16,48.12,28.51,1.33,264.1,226.28,587.92,165.16,0,0,0,0,0,0,0
"1318","264","2018",65.11,47.79,124.37,1.5,181.96,142.02,733.35,59.44,0,0,0,0,0,0,0
"1319","264","2019",40.25,154.8,249.77,0.18,48.42,449.4,304.52,62.05,0,NA,0,0,0,0,0
"1320","264","2020",2.14,160.38,107.02,2.12,36.14,140.96,561.52,94.65,0,NA,0,0,0,0,0
"1321","265","2016",104.52,89.89,34.71,0.07,113.93,797.84,185.78,173.4,0,0,0,0,0,0,0
"1322","265","2017",37.1,78.36,145.96,3.77,36.77,353.83,91.02,210.4,0,0,0,0,0,0,0
"1323","265","2018",26.88,84.33,232.85,2.83,21.51,52.31,786.08,178.73,0,0,0,0,0,0,0
"1324","265","2019",68.65,132.5,253.3,0.61,12.16,243.15,339.59,135.83,0.143060874,NA,0.380335256,0,0,0,0
"1325","265","2020",0.54,128.34,96.39,0.77,32.58,992.32,1002.59,127.66,0.010335537,NA,0.325115006,0,0,0,0
"1326","266","2016",1337.91,787.47,603.13,1.21,633.04,3052.7,2551.91,839.56,18.95038272,13.90153076,1.830436507,0,0,0,0.915806425
"1327","266","2017",983.21,458.17,582.34,0.2,126.34,2459.1,733.6,1125.79,10.89183313,57.41191733,0.359240949,0,0,0,0.439341742
"1328","266","2018",860.37,241.15,450.23,0.32,1656.45,1722.48,1853.18,486.91,9.296872337,41.70534886,0.91205461,0,0,0,1.115962653
"1329","266","2019",997.92,454.04,146.2,1.21,1346.22,3442.71,1009.49,655.21,45.05507477,NA,-7.141405767,0,0,0,0.804636551
"1330","266","2020",30.08,556.36,921.25,1.3,924.94,1301.32,1854.87,1280.45,15.15187166,NA,-1.171907356,0,0,0,1.229338803
"1331","267","2016",61.41,180.34,544.54,0.46,614.45,92.5,503.06,218.27,0.933395547,-1.505755449,-0.71164133,0.359436347,0.708322404,1.68287464,0.095808755
"1332","267","2017",457.29,309.88,488.24,1.51,287.79,123.4,1372.49,198.52,3.233815587,-2.134201551,-0.800926904,0.434365567,0.169950942,0.74134433,0.189329928
"1333","267","2018",706.55,42.58,837.83,1.65,391.77,1335.58,1533.58,582.01,6.543213741,-3.239620443,-0.326558962,0.098444882,0.345688507,0.70311647,0.046296499
"1334","267","2019",0,0,0,0,0,0,0,0,6.163549207,NA,-0.270578981,0.499666498,0.346563042,1.558917258,0.36912091
"1335","267","2020",0,0,0,0,0,0,0,0,8.259308661,NA,-2.785810567,0.741660816,0.844684455,1.529067377,0.099923993
"1336","268","2016",132.1,3.04,52.19,0.86,10.68,237.69,393.53,8.65,15.81027346,13.06421072,7.125784746,0.297220012,0.269393546,0.791781176,0.664198456
"1337","268","2017",42.63,56.08,34.32,7.01,266.19,10.17,365.07,616.97,18.48324117,24.67953967,5.353736269,0.247304243,0.295505113,1.042502369,1.03477099
"1338","268","2018",269.13,137.48,111.85,4.74,221.49,1092.18,121.3,302.41,3.394969532,28.72607948,6.005145943,0.98462526,1.173747098,1.727875741,0.878310651
"1339","268","2019",0,0,0,0,0,0,0,0,17.57556767,NA,4.103489618,0.889192498,0.666303646,2.023613147,0.097008938
"1340","268","2020",0,0,0,0,0,0,0,0,30.89281401,NA,17.66984871,0.332868831,0.641093052,0.773665072,0.090315374
"1341","269","2016",0,21.31,9.12,1.24,0,27.31,86.11,2.03,0,0,0,0,0,0,0
"1342","269","2017",0,16.16,10.03,0.16,0,44.12,53.88,14.33,0,0,0,0,0,0,0
"1343","269","2018",0,2.14,0.56,0.38,0,27.36,45.64,5.53,0,0,0,0,0,0,0
"1344","269","2019",0,7.28,1.3,0.34,0,36.18,8.13,7.85,0,NA,0,0,0,0,0
"1345","269","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"1346","270","2016",0,0.38,4.07,4.57,0,2.75,0.84,11.02,-55.33130414,88.39038624,0,0,0,0,-32.42674707
"1347","270","2017",0,0.21,3.33,4.14,0,10.37,0.45,9.25,-6.08375593,693.7937373,0,0,0,0,-23.43636202
"1348","270","2018",0,0.26,6.04,2.73,0,4.15,0.01,0.08,-1.028214622,162.0984724,0,0,0,0,-66.06184391
"1349","270","2019",0,0.17,7.11,2.21,0,1.71,0.16,4.61,14.28262088,NA,0,0,0,0,-4312.893022
"1350","270","2020",0,0,0,0,0,0,0,0,1.127585069,NA,0,0,0,0,748.3307585
"1351","271","2016",0,2.03,5.86,5.42,0,10.08,0.85,2.66,16.96687538,12.6549494,-2.169024045,1.487988404,0.006385022,0.018681719,0.331788252
"1352","271","2017",0,0.39,3.12,1.72,0,6.25,2.52,4.33,0.521954065,7.832506356,-0.000174071,1.543623004,-0.014070989,0.596304415,0.27982602
"1353","271","2018",0,0.83,0.79,11.59,0,3.74,0.49,7.04,0,0,0,0,0,0,0
"1354","271","2019",0,0.69,3.76,7.67,0,8.25,0.67,5.91,0,NA,0,0,0,0,0
"1355","271","2020",0,0.01,3.07,15.71,0,6.27,1.79,1.23,0,NA,0,0,0,0,0
"1356","272","2016",1385.63,551.73,180.37,1.02,381.82,6384.76,17435.7,1995.42,404.8638647,1029.60165,654.6307227,0.637335244,0.573321717,1.21869535,0.431921962
"1357","272","2017",263.29,853.46,266.02,2.65,2469.62,14750.53,19909.93,325.39,408.3839026,588.2244894,302.5312938,0.23641265,0.91201053,0.162398572,0.555628554
"1358","272","2018",723.06,1.31,2117.48,2.45,1024.22,1188.54,937.43,1105.1,184.7914682,311.7110695,26.52821107,0.284739162,0.15057728,0.224807059,0.436273459
"1359","272","2019",1017,573.69,2876.48,1.6,149.18,29406.49,12271.45,633.59,54.70910208,NA,833.9820694,0.770004312,0.885946108,0.167776273,0.284915867
"1360","272","2020",0,0,0,0,0,0,0,0,37.62286187,NA,702.3272201,0.260537864,0.201478709,0.784619878,1.087399375
"1361","273","2016",47.65,7.85,6.72,4.22,7.14,20.9,4.32,14.38,287.9711424,156.9640431,194.6293231,0.721173222,0.23909868,0.316783666,1.135556685
"1362","273","2017",25.15,7.81,7.71,0.94,20.31,10.77,4.9,15.78,143.3987241,1607.81387,131.6318249,0.428252896,0.022217212,0.447325757,0.102623968
"1363","273","2018",22.8,0.39,2.51,1.25,0.14,26.98,0.83,18.89,50.45767259,560.5324684,164.5236587,0.560928523,0.144582003,0.717438221,0.711267119
"1364","273","2019",5.25,6.31,1.13,4.91,14.31,7.6,4.69,11.36,430.2763703,NA,269.5778295,0.980785174,0.249711541,0.763053576,0.237382876
"1365","273","2020",6.65,0.98,16.9,4.28,35.47,24.75,3.94,2.58,461.6106903,NA,383.3213573,0.505870456,0.367211583,0.282834199,0.0927486
"1366","274","2016",5.76,8.18,32.26,0.14,2.01,8,12.94,15.01,0,0,0,0,0,0,0
"1367","274","2017",5.86,5.38,28.25,2.06,21.77,52.9,17.36,7.78,0,0,0,0,0,0,0
"1368","274","2018",2.37,1.37,18.94,2.9,29.04,47.59,26.09,15.07,0,0,0,0,0,0,0
"1369","274","2019",7.13,3.85,3.86,3.04,31.16,30.97,3.74,12.1,0,NA,0,0,0,0,0
"1370","274","2020",-30.18,11.15,134.99,1.22,1.53,1344.51,84.54,49.45,0,NA,0,0,0,0,0
"1371","275","2016",32.36,247.68,732.55,2.77,94.82,702.3,299.85,320.55,240.826645,305.7099113,150.0640519,0.123843935,0.396121813,1.201372841,0.000644142
"1372","275","2017",49.57,16.13,529.94,2.14,326.81,65.88,746.45,195.1,1701.492419,200.536094,87.4527075,0.540788552,0.562153505,1.884921996,0.475198255
"1373","275","2018",155.76,258.9,576.77,0.39,541.71,473.68,399.25,666.77,6.391806825,344.7012484,19.98254776,0.372687249,0.227424951,0.232711169,0.547261774
"1374","275","2019",138.93,222.61,611.47,4.08,585.05,25.61,1015.55,441.53,234.5984803,NA,0.656910251,0.956434211,0.353905815,1.711438239,2.799910642
"1375","275","2020",87.23,185.37,249.4,3.3,1005.91,480.69,45.21,151.35,7.489671764,NA,4.640862288,0.323611998,0.217121416,0.397770654,0.044841095
"1376","276","2016",0,131.03,462.65,0.01,0.02,24289.62,3669.82,261.85,0,0,0,0,0,0,0
"1377","276","2017",9897.77,310.56,171.82,2.41,861.81,17187.89,3226.16,8.01,0,0,0,0,0,0,0
"1378","276","2018",2565.77,89.45,565.66,1.65,9830.58,34505.2,44395.67,249.1,0,0,0,0,0,0,0
"1379","276","2019",1179.99,150.3,483.43,1.47,5385.56,19144.03,47144.67,680.62,0,NA,0,0,0,0,0
"1380","276","2020",3073.77,263.17,209.63,0.81,5587.21,56366.87,49396.06,257.56,0,NA,0,0,0,0,0
"1381","277","2016",-0.44,0.39,4.72,9.46,-0.04,1.62,8.58,6.59,0,0,0,0,0,0,0
"1382","277","2017",-0.03,1.8,8.86,2.21,-0.07,22.73,1.3,2.67,0,0,0,0,0,0,0
"1383","277","2018",-0.16,1.49,1.95,7.51,-0.03,10.52,3.76,5.14,0,0,0,0,0,0,0
"1384","277","2019",-0.03,1.32,1.98,10.6,-0.05,20.38,6.74,1.14,0,NA,0,0,0,0,0
"1385","277","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"1386","278","2016",2.58,3.73,13.05,0.32,1.33,6.77,4.31,6.5,285.01344,129.0914166,349.3567513,0.214359647,0.340667275,1.27165689,0.63405757
"1387","278","2017",0.02,0.38,0.78,6.72,0,0.45,0.03,5.71,286.8398605,1374.142379,2.983079422,0.423101569,0.134251061,1.392056103,0.380291505
"1388","278","2018",0,0.25,4.42,25.87,0,3.24,0.17,0.52,77.78069548,411.6874368,168.3291055,0.72694126,0.232349083,0.731054962,0.823122678
"1389","278","2019",0,0.03,5.77,13.61,0,7.48,0.01,0.7,570.2868309,NA,511.9534826,0.278780554,0.686106283,1.507275267,1.538667594
"1390","278","2020",0,0.49,9.87,24.75,0,9.78,0.1,0.01,28.07616361,NA,26.93207976,0.356924672,0.299841127,1.791667762,1.335829653
"1391","279","2016",45,25.22,96.18,2.59,113.54,50.52,13.46,48.44,3.57656721,-7.743394503,-3.913973684,0.775097504,0.124172648,0.855944059,0.354368627
"1392","279","2017",72.12,8.36,74.19,2.5,155.28,152.35,31.34,129.96,6.003363937,-3.656116256,-1.004440937,0.683659719,0.672753725,0.94165421,0.732216909
